id,name,class,package,path,source_set
com.example.android.architecture.blueprints.todoapp.data.source.network.NetworkDataSource.saveTasks,saveTasks,NetworkDataSource,com.example.android.architecture.blueprints.todoapp.data.source.network,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/source/network/NetworkDataSource.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.source.network.TaskNetworkDataSource.loadTasks,loadTasks,TaskNetworkDataSource,com.example.android.architecture.blueprints.todoapp.data.source.network,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/source/network/TaskNetworkDataSource.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.source.network.TaskNetworkDataSource.saveTasks,saveTasks,TaskNetworkDataSource,com.example.android.architecture.blueprints.todoapp.data.source.network,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/source/network/TaskNetworkDataSource.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.getTasksStream,getTasksStream,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.getTasks,getTasks,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.refresh,refresh,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.getTaskStream,getTaskStream,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.getTask,getTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.refreshTask,refreshTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.createTask,createTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.updateTask,updateTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.completeTask,completeTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.activateTask,activateTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.clearCompletedTasks,clearCompletedTasks,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.deleteAllTasks,deleteAllTasks,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.data.TaskRepository.deleteTask,deleteTask,TaskRepository,com.example.android.architecture.blueprints.todoapp.data,app/src/main/java/com/example/android/architecture/blueprints/todoapp/data/TaskRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.IoDispatcher.providesIODispatcher,providesIODispatcher,IoDispatcher,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/CoroutinesModule.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.IoDispatcher.providesDefaultDispatcher,providesDefaultDispatcher,IoDispatcher,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/CoroutinesModule.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.IoDispatcher.providesCoroutineScope,providesCoroutineScope,IoDispatcher,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/CoroutinesModule.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.RepositoryModule.bindTaskRepository,bindTaskRepository,RepositoryModule,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/DataModules.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.RepositoryModule.bindNetworkDataSource,bindNetworkDataSource,RepositoryModule,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/DataModules.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.RepositoryModule.provideDataBase,provideDataBase,RepositoryModule,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/DataModules.kt,app_main
com.example.android.architecture.blueprints.todoapp.di.RepositoryModule.provideTaskDao,provideTaskDao,RepositoryModule,com.example.android.architecture.blueprints.todoapp.di,app/src/main/java/com/example/android/architecture/blueprints/todoapp/di/DataModules.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatisticsScreenKt.StatisticsScreen,StatisticsScreen,StatisticsScreenKt,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatisticsScreenKt.StatisticsContent,StatisticsContent,StatisticsScreenKt,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatisticsScreenKt.StatisticsContentPreview,StatisticsContentPreview,StatisticsScreenKt,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatisticsScreenKt.StatisticsContentEmptyPreview,StatisticsContentEmptyPreview,StatisticsScreenKt,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatsResult.getActiveAndCompletedStats,getActiveAndCompletedStats,StatsResult,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsUtils.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatisticsUiState.refresh,refresh,StatisticsUiState,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.statistics.StatisticsUiState.produceStatisticsUiState,produceStatisticsUiState,StatisticsUiState,com.example.android.architecture.blueprints.todoapp.statistics,app/src/main/java/com/example/android/architecture/blueprints/todoapp/statistics/StatisticsViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailScreenKt.TaskDetailScreen,TaskDetailScreen,TaskDetailScreenKt,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailScreenKt.EditTaskContent,EditTaskContent,TaskDetailScreenKt,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailScreenKt.EditTaskContentPreview,EditTaskContentPreview,TaskDetailScreenKt,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailScreenKt.EditTaskContentTaskCompletedPreview,EditTaskContentTaskCompletedPreview,TaskDetailScreenKt,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailScreenKt.EditTaskContentEmptyPreview,EditTaskContentEmptyPreview,TaskDetailScreenKt,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailUiState.deleteTask,deleteTask,TaskDetailUiState,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailUiState.setCompleted,setCompleted,TaskDetailUiState,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailUiState.refresh,refresh,TaskDetailUiState,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailUiState.snackbarMessageShown,snackbarMessageShown,TaskDetailUiState,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailUiState.showSnackbarMessage,showSnackbarMessage,TaskDetailUiState,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.taskdetail.TaskDetailUiState.handleTask,handleTask,TaskDetailUiState,com.example.android.architecture.blueprints.todoapp.taskdetail,app/src/main/java/com/example/android/architecture/blueprints/todoapp/taskdetail/TaskDetailViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TasksScreen,TasksScreen,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TasksContent,TasksContent,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TaskItem,TaskItem,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TasksEmptyContent,TasksEmptyContent,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TasksContentPreview,TasksContentPreview,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TasksContentEmptyPreview,TasksContentEmptyPreview,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TasksEmptyContentPreview,TasksEmptyContentPreview,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TaskItemPreview,TaskItemPreview,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksScreenKt.TaskItemCompletedPreview,TaskItemCompletedPreview,TasksScreenKt,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksScreen.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.setFiltering,setFiltering,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.clearCompletedTasks,clearCompletedTasks,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.completeTask,completeTask,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.showEditResultMessage,showEditResultMessage,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.snackbarMessageShown,snackbarMessageShown,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.showSnackbarMessage,showSnackbarMessage,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.refresh,refresh,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.filterTasks,filterTasks,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.tasks.TasksUiState.getFilterUiInfo,getFilterUiInfo,TasksUiState,com.example.android.architecture.blueprints.todoapp.tasks,app/src/main/java/com/example/android/architecture/blueprints/todoapp/tasks/TasksViewModel.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoActivity.onCreate,onCreate,TodoActivity,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoActivity.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoApplication.onCreate,onCreate,TodoApplication,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoApplication.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.addTask,addTask,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.removeTask,removeTask,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.updateTask,updateTask,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.clearTasks,clearTasks,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.getTasks,getTasks,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.getTaskCount,getTaskCount,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoListManager.containsTask,containsTask,TodoListManager,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoListManager.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoNavGraphKt.TodoNavGraph,TodoNavGraph,TodoNavGraphKt,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoNavGraph.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoScreens.navigateToTasks,navigateToTasks,TodoScreens,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoNavigation.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoScreens.navigateToStatistics,navigateToStatistics,TodoScreens,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoNavigation.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoScreens.navigateToTaskDetail,navigateToTaskDetail,TodoScreens,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoNavigation.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoScreens.navigateToAddEditTask,navigateToAddEditTask,TodoScreens,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoNavigation.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoRepository.getAllTasks,getAllTasks,TodoRepository,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoRepository.addTask,addTask,TodoRepository,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoRepository.deleteTask,deleteTask,TodoRepository,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoRepository.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoService.loadTasks,loadTasks,TodoService,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoService.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoService.addNewTask,addNewTask,TodoService,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoService.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoService.deleteExistingTask,deleteExistingTask,TodoService,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoService.kt,app_main
com.example.android.architecture.blueprints.todoapp.TodoThemeKt.TodoTheme,TodoTheme,TodoThemeKt,com.example.android.architecture.blueprints.todoapp,app/src/main/java/com/example/android/architecture/blueprints/todoapp/TodoTheme.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.ComposeUtilsKt.LoadingContent,LoadingContent,ComposeUtilsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/ComposeUtils.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.SimpleCountingIdlingResource.getName,getName,SimpleCountingIdlingResource,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/SimpleCountingIdlingResource.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.SimpleCountingIdlingResource.isIdleNow,isIdleNow,SimpleCountingIdlingResource,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/SimpleCountingIdlingResource.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.SimpleCountingIdlingResource.registerIdleTransitionCallback,registerIdleTransitionCallback,SimpleCountingIdlingResource,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/SimpleCountingIdlingResource.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.SimpleCountingIdlingResource.increment,increment,SimpleCountingIdlingResource,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/SimpleCountingIdlingResource.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.SimpleCountingIdlingResource.decrement,decrement,SimpleCountingIdlingResource,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/SimpleCountingIdlingResource.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TodoDrawerKt.AppModalDrawer,AppModalDrawer,TodoDrawerKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TodoDrawer.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TodoDrawerKt.AppDrawer,AppDrawer,TodoDrawerKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TodoDrawer.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TodoDrawerKt.DrawerHeader,DrawerHeader,TodoDrawerKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TodoDrawer.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TodoDrawerKt.DrawerButton,DrawerButton,TodoDrawerKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TodoDrawer.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TodoDrawerKt.PreviewAppDrawer,PreviewAppDrawer,TodoDrawerKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TodoDrawer.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.TasksTopAppBar,TasksTopAppBar,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.FilterTasksMenu,FilterTasksMenu,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.MoreTasksMenu,MoreTasksMenu,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.TopAppBarDropdownMenu,TopAppBarDropdownMenu,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.StatisticsTopAppBar,StatisticsTopAppBar,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.TaskDetailTopAppBar,TaskDetailTopAppBar,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.AddEditTaskTopAppBar,AddEditTaskTopAppBar,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.TasksTopAppBarPreview,TasksTopAppBarPreview,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.StatisticsTopAppBarPreview,StatisticsTopAppBarPreview,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.TaskDetailTopAppBarPreview,TaskDetailTopAppBarPreview,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.util.TopAppBarsKt.AddEditTaskTopAppBarPreview,AddEditTaskTopAppBarPreview,TopAppBarsKt,com.example.android.architecture.blueprints.todoapp.util,app/src/main/java/com/example/android/architecture/blueprints/todoapp/util/TopAppBars.kt,app_main
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.setupViewModel,setupViewModel,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.saveNewTaskToRepository_showsSuccessMessageUi,saveNewTaskToRepository_showsSuccessMessageUi,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.loadTasks_loading,loadTasks_loading,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.loadTasks_taskShown,loadTasks_taskShown,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.saveNewTaskToRepository_emptyTitle_error,saveNewTaskToRepository_emptyTitle_error,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.saveNewTaskToRepository_emptyDescription_error,saveNewTaskToRepository_emptyDescription_error,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
com.example.android.architecture.blueprints.todoapp.addedittask.AddEditTaskViewModelTest.saveNewTaskToRepository_emptyDescriptionEmptyTitle_error,saveNewTaskToRepository_emptyDescriptionEmptyTitle_error,AddEditTaskViewModelTest,com.example.android.architecture.blueprints.todoapp.addedittask,app/src/test/java/com/example/android/architecture/blueprints/todoapp/addedittask/AddEditTaskViewModelTest.kt,app_unit_test
